"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","M1","TOT","IDX2015","M","2009-03",21.99678,
"IDN","M1","TOT","IDX2015","M","2009-04",22.46848,
"IDN","M1","TOT","IDX2015","M","2009-05",22.49766,
"IDN","M1","TOT","IDX2015","M","2009-06",22.53027,
"IDN","M1","TOT","IDX2015","M","2009-07",22.58239,
"IDN","M1","TOT","IDX2015","M","2009-08",22.74137,
"IDN","M1","TOT","IDX2015","M","2009-09",23.09333,
"IDN","M1","TOT","IDX2015","M","2009-10",23.19846,
"IDN","M1","TOT","IDX2015","M","2009-11",23.34815,
"IDN","M1","TOT","IDX2015","M","2009-12",23.70446,
"IDN","M1","TOT","IDX2015","M","2010-01",24.10005,
"IDN","M1","TOT","IDX2015","M","2010-02",24.37323,
"IDN","M1","TOT","IDX2015","M","2010-03",24.49649,
"IDN","M1","TOT","IDX2015","M","2010-04",24.57257,
"IDN","M1","TOT","IDX2015","M","2010-05",24.84483,
"IDN","M1","TOT","IDX2015","M","2010-06",25.33482,
"IDN","M1","TOT","IDX2015","M","2010-07",25.71423,
"IDN","M1","TOT","IDX2015","M","2010-08",25.98527,
"IDN","M1","TOT","IDX2015","M","2010-09",26.10919,
"IDN","M1","TOT","IDX2015","M","2010-10",26.39745,
"IDN","M1","TOT","IDX2015","M","2010-11",26.94158,
"IDN","M1","TOT","IDX2015","M","2010-12",27.59832,
"IDN","M1","TOT","IDX2015","M","2011-01",43.68839,
"IDN","M1","TOT","IDX2015","M","2011-02",59.42209,
"IDN","M1","TOT","IDX2015","M","2011-03",59.10118,
"IDN","M1","TOT","IDX2015","M","2011-04",59.08273,
"IDN","M1","TOT","IDX2015","M","2011-05",59.63829,
"IDN","M1","TOT","IDX2015","M","2011-06",59.6706,
"IDN","M1","TOT","IDX2015","M","2011-07",60.39739,
"IDN","M1","TOT","IDX2015","M","2011-08",62.0458,
"IDN","M1","TOT","IDX2015","M","2011-09",62.98584,
"IDN","M1","TOT","IDX2015","M","2011-10",63.93227,
"IDN","M1","TOT","IDX2015","M","2011-11",64.91867,
"IDN","M1","TOT","IDX2015","M","2011-12",66.9533,
"IDN","M1","TOT","IDX2015","M","2012-01",69.78877,
"IDN","M1","TOT","IDX2015","M","2012-02",71.15123,
"IDN","M1","TOT","IDX2015","M","2012-03",71.81796,
"IDN","M1","TOT","IDX2015","M","2012-04",72.62939,
"IDN","M1","TOT","IDX2015","M","2012-05",73.30889,
"IDN","M1","TOT","IDX2015","M","2012-06",73.41662,
"IDN","M1","TOT","IDX2015","M","2012-07",74.03451,
"IDN","M1","TOT","IDX2015","M","2012-08",75.15671,
"IDN","M1","TOT","IDX2015","M","2012-09",76.20844,
"IDN","M1","TOT","IDX2015","M","2012-10",77.30995,
"IDN","M1","TOT","IDX2015","M","2012-11",78.2888,
"IDN","M1","TOT","IDX2015","M","2012-12",79.88799,
"IDN","M1","TOT","IDX2015","M","2013-01",81.83509,
"IDN","M1","TOT","IDX2015","M","2013-02",83.12832,
"IDN","M1","TOT","IDX2015","M","2013-03",83.25346,
"IDN","M1","TOT","IDX2015","M","2013-04",83.69418,
"IDN","M1","TOT","IDX2015","M","2013-05",83.46437,
"IDN","M1","TOT","IDX2015","M","2013-06",81.94891,
"IDN","M1","TOT","IDX2015","M","2013-07",83.42995,
"IDN","M1","TOT","IDX2015","M","2013-08",85.00446,
"IDN","M1","TOT","IDX2015","M","2013-09",84.71465,
