,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
2585,2585,46,management,married,tertiary,no,618,yes,no,unknown,13,may,54,3,-1,0,unknown,no
2586,2586,53,blue-collar,married,secondary,no,1570,yes,no,unknown,13,may,29,1,-1,0,unknown,no
2587,2587,52,technician,divorced,secondary,no,1161,yes,no,unknown,13,may,271,1,-1,0,unknown,no
2588,2588,57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,no
2589,2589,31,blue-collar,single,secondary,no,-745,yes,no,unknown,13,may,227,1,-1,0,unknown,no
2590,2590,54,services,married,secondary,no,88,yes,no,unknown,13,may,190,1,-1,0,unknown,no
2591,2591,37,management,married,tertiary,no,1330,yes,no,unknown,13,may,60,1,-1,0,unknown,no
2592,2592,41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no
2593,2593,44,admin.,married,secondary,no,1423,yes,no,unknown,13,may,162,4,-1,0,unknown,no
2594,2594,26,services,single,secondary,no,8206,yes,no,unknown,13,may,213,2,-1,0,unknown,no
2595,2595,40,blue-collar,married,primary,no,4436,yes,no,unknown,13,may,67,2,-1,0,unknown,no
2596,2596,32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,may,93,1,-1,0,unknown,no
2597,2597,44,technician,single,tertiary,no,607,yes,no,unknown,13,may,119,2,-1,0,unknown,no
2598,2598,44,blue-collar,married,primary,no,300,yes,no,unknown,13,may,297,3,-1,0,unknown,no
2599,2599,35,technician,married,secondary,no,304,yes,no,unknown,13,may,3,1,-1,0,unknown,no
2600,2600,49,services,married,secondary,no,254,yes,no,unknown,13,may,179,1,-1,0,unknown,no
2601,2601,44,technician,married,secondary,no,3790,yes,no,unknown,13,may,342,2,-1,0,unknown,no
2602,2602,40,blue-collar,married,secondary,no,59,yes,no,unknown,13,may,420,1,-1,0,unknown,no
2603,2603,39,blue-collar,married,secondary,no,1554,yes,no,unknown,13,may,378,1,-1,0,unknown,no
2604,2604,51,blue-collar,divorced,tertiary,no,257,yes,no,unknown,13,may,190,1,-1,0,unknown,no
2605,2605,59,retired,divorced,primary,no,643,yes,no,unknown,13,may,354,2,-1,0,unknown,no
2606,2606,42,admin.,married,secondary,no,128,yes,no,unknown,13,may,190,1,-1,0,unknown,no
2607,2607,47,services,divorced,secondary,no,743,yes,yes,unknown,13,may,367,1,-1,0,unknown,no
2608,2608,57,blue-collar,married,primary,no,1460,no,no,unknown,13,may,91,2,-1,0,unknown,no
2609,2609,42,management,married,secondary,no,-32,yes,no,unknown,13,may,77,1,-1,0,unknown,no
2610,2610,40,services,married,primary,no,1117,yes,no,unknown,13,may,280,1,-1,0,unknown,no
2611,2611,44,technician,married,primary,no,2887,yes,no,unknown,13,may,182,1,-1,0,unknown,no
2612,2612,38,admin.,single,unknown,no,446,yes,no,unknown,13,may,386,1,-1,0,unknown,no
2613,2613,51,management,married,tertiary,no,1212,yes,no,unknown,13,may,184,1,-1,0,unknown,no
2614,2614,48,management,married,tertiary,no,2218,yes,no,unknown,13,may,43,2,-1,0,unknown,no
2615,2615,48,blue-collar,married,secondary,no,705,no,no,unknown,13,may,108,2,-1,0,unknown,no
2616,2616,42,blue-collar,divorced,primary,no,299,yes,no,unknown,13,may,253,2,-1,0,unknown,no
2617,2617,48,entrepreneur,married,tertiary,no,313,yes,no,unknown,13,may,195,2,-1,0,unknown,no
2618,2618,49,management,married,tertiary,no,12482,yes,yes,unknown,13,may,46,3,-1,0,unknown,no
2619,2619,44,services,married,secondary,no,29312,no,no,unknown,13,may,226,1,-1,0,unknown,no
2620,2620,44,services,married,primary,no,2226,yes,yes,unknown,13,may,55,1,-1,0,unknown,no
2621,2621,32,blue-collar,single,secondary,no,1940,yes,yes,unknown,13,may,299,3,-1,0,unknown,no
2622,2622,43,blue-collar,married,secondary,no,576,yes,yes,unknown,13,may,148,1,-1,0,unknown,no
2623,2623,44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
2624,2624,53,admin.,divorced,secondary,no,887,yes,no,unknown,13,may,169,2,-1,0,unknown,no
2625,2625,43,blue-collar,married,primary,no,17,yes,no,unknown,13,may,119,10,-1,0,unknown,no
2626,2626,31,technician,married,secondary,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,no
2627,2627,48,management,married,tertiary,no,489,yes,no,unknown,13,may,60,1,-1,0,unknown,no
2628,2628,46,technician,single,secondary,no,148,yes,no,unknown,13,may,210,1,-1,0,unknown,no
2629,2629,41,blue-collar,divorced,secondary,no,14,yes,yes,unknown,13,may,65,6,-1,0,unknown,no
2630,2630,26,management,married,tertiary,no,1531,yes,no,unknown,13,may,129,4,-1,0,unknown,no
2631,2631,26,blue-collar,married,secondary,no,3108,yes,no,unknown,13,may,481,3,-1,0,unknown,no
2632,2632,52,admin.,divorced,secondary,no,26,yes,no,unknown,13,may,215,1,-1,0,unknown,no
2633,2633,47,blue-collar,married,primary,no,2466,yes,no,unknown,13,may,142,2,-1,0,unknown,no
2634,2634,47,blue-collar,married,unknown,no,1045,yes,no,unknown,13,may,411,2,-1,0,unknown,no
2635,2635,27,blue-collar,married,primary,yes,-588,no,no,unknown,13,may,531,2,-1,0,unknown,no
2636,2636,31,services,married,secondary,no,413,yes,no,unknown,13,may,65,1,-1,0,unknown,no
2637,2637,60,retired,married,tertiary,no,0,yes,no,unknown,13,may,34,4,-1,0,unknown,no
2638,2638,58,retired,married,primary,no,193,yes,yes,unknown,13,may,788,3,-1,0,unknown,no
2639,2639,44,blue-collar,married,secondary,no,1340,yes,no,unknown,13,may,244,1,-1,0,unknown,no
2640,2640,32,blue-collar,married,secondary,no,363,yes,no,unknown,13,may,431,1,-1,0,unknown,no
2641,2641,33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no
2642,2642,38,admin.,married,secondary,no,607,yes,no,unknown,13,may,315,3,-1,0,unknown,no
2643,2643,35,technician,divorced,secondary,no,556,yes,no,unknown,13,may,214,1,-1,0,unknown,no
2644,2644,47,technician,married,secondary,no,449,yes,yes,unknown,13,may,92,4,-1,0,unknown,no
2645,2645,32,blue-collar,single,secondary,no,338,yes,no,unknown,13,may,73,3,-1,0,unknown,no
2646,2646,41,management,married,primary,no,-4,yes,yes,unknown,13,may,181,3,-1,0,unknown,no
2647,2647,30,management,single,tertiary,no,623,yes,no,unknown,13,may,159,2,-1,0,unknown,no
2648,2648,60,retired,married,secondary,no,1390,no,yes,unknown,13,may,58,2,-1,0,unknown,no
2649,2649,36,blue-collar,divorced,secondary,no,719,yes,no,unknown,13,may,1052,1,-1,0,unknown,no
2650,2650,46,blue-collar,married,primary,no,369,yes,no,unknown,13,may,916,2,-1,0,unknown,yes
2651,2651,58,blue-collar,married,primary,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no
2652,2652,52,entrepreneur,married,unknown,no,0,yes,no,unknown,13,may,165,2,-1,0,unknown,no
2653,2653,55,management,married,secondary,no,0,yes,no,unknown,13,may,309,2,-1,0,unknown,no
2654,2654,43,blue-collar,married,primary,no,2047,yes,no,unknown,13,may,163,2,-1,0,unknown,no
2655,2655,24,admin.,single,secondary,no,507,yes,no,unknown,13,may,210,3,-1,0,unknown,no
2656,2656,24,blue-collar,married,primary,no,-427,yes,no,unknown,13,may,165,3,-1,0,unknown,no
2657,2657,25,blue-collar,married,secondary,no,53,yes,no,unknown,13,may,331,2,-1,0,unknown,no
2658,2658,40,technician,married,secondary,no,93,yes,no,unknown,13,may,134,2,-1,0,unknown,no
2659,2659,31,blue-collar,married,secondary,no,822,yes,no,unknown,13,may,185,6,-1,0,unknown,no
2660,2660,31,technician,single,secondary,no,849,yes,yes,unknown,13,may,295,2,-1,0,unknown,no
2661,2661,26,blue-collar,single,secondary,no,-214,yes,no,unknown,13,may,86,4,-1,0,unknown,no
2662,2662,52,blue-collar,married,secondary,no,161,yes,no,unknown,13,may,274,2,-1,0,unknown,no
2663,2663,25,technician,single,tertiary,no,800,yes,no,unknown,13,may,151,4,-1,0,unknown,no
2664,2664,40,blue-collar,married,secondary,no,598,yes,no,unknown,13,may,69,11,-1,0,unknown,no
2665,2665,42,blue-collar,divorced,secondary,no,-135,yes,no,unknown,13,may,15,11,-1,0,unknown,no
2666,2666,31,technician,married,tertiary,no,0,yes,yes,unknown,13,may,164,2,-1,0,unknown,no
2667,2667,43,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,unknown,no
2668,2668,57,blue-collar,married,primary,no,452,yes,no,unknown,13,may,139,4,-1,0,unknown,no
2669,2669,30,housemaid,single,secondary,no,49,yes,no,unknown,13,may,267,2,-1,0,unknown,no
2670,2670,23,blue-collar,married,primary,no,-213,no,no,unknown,13,may,165,2,-1,0,unknown,no
2671,2671,53,blue-collar,divorced,primary,no,2477,yes,no,unknown,13,may,175,2,-1,0,unknown,no
2672,2672,44,self-employed,married,secondary,no,264,yes,no,unknown,13,may,198,2,-1,0,unknown,no
2673,2673,48,technician,married,secondary,no,4265,yes,no,unknown,13,may,220,2,-1,0,unknown,no
2674,2674,59,retired,divorced,tertiary,no,559,yes,no,unknown,13,may,168,2,-1,0,unknown,no
2675,2675,33,management,married,secondary,no,-15,yes,no,unknown,13,may,247,3,-1,0,unknown,no
2676,2676,60,retired,married,secondary,no,926,yes,no,unknown,13,may,291,2,-1,0,unknown,no
2677,2677,42,services,married,secondary,no,693,yes,no,unknown,13,may,187,2,-1,0,unknown,no
2678,2678,44,management,single,tertiary,no,9956,yes,no,unknown,13,may,194,2,-1,0,unknown,no
2679,2679,50,management,single,tertiary,no,1300,yes,no,unknown,13,may,379,2,-1,0,unknown,no
2680,2680,54,retired,married,secondary,no,2626,no,no,unknown,13,may,151,2,-1,0,unknown,no
2681,2681,29,admin.,single,secondary,no,-44,yes,no,unknown,13,may,166,4,-1,0,unknown,no
2682,2682,59,self-employed,married,tertiary,no,593,no,no,unknown,13,may,64,2,-1,0,unknown,no
2683,2683,37,technician,married,secondary,no,511,yes,no,unknown,13,may,232,4,-1,0,unknown,no
2684,2684,55,retired,married,secondary,no,493,yes,no,unknown,13,may,647,7,-1,0,unknown,no
2685,2685,53,retired,divorced,tertiary,no,599,yes,no,unknown,13,may,322,3,-1,0,unknown,no
2686,2686,31,services,married,secondary,no,272,yes,no,unknown,13,may,133,12,-1,0,unknown,no
2687,2687,49,management,married,tertiary,no,735,yes,no,unknown,13,may,50,3,-1,0,unknown,no
2688,2688,28,blue-collar,married,primary,no,15,yes,no,unknown,13,may,87,2,-1,0,unknown,no
2689,2689,47,blue-collar,married,primary,no,159,yes,no,unknown,13,may,771,2,-1,0,unknown,no
2690,2690,31,blue-collar,married,primary,no,651,yes,no,unknown,13,may,241,2,-1,0,unknown,no
2691,2691,49,housemaid,divorced,primary,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,no
2692,2692,59,blue-collar,married,unknown,no,-278,yes,no,unknown,13,may,318,2,-1,0,unknown,no
2693,2693,34,blue-collar,married,secondary,no,-100,yes,no,unknown,13,may,109,9,-1,0,unknown,no
2694,2694,43,admin.,married,primary,no,15,yes,no,unknown,13,may,304,2,-1,0,unknown,no
2695,2695,38,blue-collar,married,primary,no,0,no,no,unknown,13,may,209,2,-1,0,unknown,no
2696,2696,41,services,married,secondary,no,108,yes,yes,unknown,13,may,83,7,-1,0,unknown,no
2697,2697,44,blue-collar,married,primary,no,617,yes,no,unknown,13,may,227,2,-1,0,unknown,no
2698,2698,31,services,single,secondary,no,516,yes,no,unknown,13,may,271,2,-1,0,unknown,no
2699,2699,35,blue-collar,married,primary,no,11,yes,no,unknown,13,may,326,4,-1,0,unknown,no
2700,2700,37,admin.,married,secondary,no,1026,yes,no,unknown,13,may,389,2,-1,0,unknown,no
2701,2701,58,admin.,married,secondary,no,3635,no,no,unknown,13,may,273,2,-1,0,unknown,no
2702,2702,24,blue-collar,married,secondary,no,32,no,no,unknown,13,may,264,3,-1,0,unknown,no
2703,2703,35,blue-collar,single,primary,no,-123,yes,no,unknown,13,may,1106,4,-1,0,unknown,no
2704,2704,33,blue-collar,divorced,secondary,no,-238,yes,no,unknown,13,may,73,2,-1,0,unknown,no
2705,2705,40,entrepreneur,married,tertiary,no,1089,yes,yes,unknown,13,may,195,5,-1,0,unknown,no
2706,2706,46,admin.,divorced,tertiary,no,3749,yes,no,unknown,13,may,69,19,-1,0,unknown,no
2707,2707,41,blue-collar,married,primary,no,3140,yes,no,unknown,13,may,87,9,-1,0,unknown,no
2708,2708,33,blue-collar,married,tertiary,no,221,yes,no,unknown,13,may,122,7,-1,0,unknown,no
2709,2709,35,blue-collar,divorced,primary,no,300,yes,no,unknown,13,may,945,2,-1,0,unknown,yes
2710,2710,57,retired,divorced,primary,no,515,yes,no,unknown,13,may,288,2,-1,0,unknown,no
2711,2711,40,technician,married,primary,no,819,yes,no,unknown,13,may,50,3,-1,0,unknown,no
2712,2712,36,blue-collar,married,secondary,no,722,yes,no,unknown,13,may,816,3,-1,0,unknown,no
2713,2713,47,management,divorced,secondary,no,3346,yes,yes,unknown,13,may,284,2,-1,0,unknown,no
2714,2714,50,blue-collar,married,primary,no,419,yes,no,unknown,13,may,116,4,-1,0,unknown,no
2715,2715,51,technician,married,secondary,no,330,yes,no,unknown,13,may,72,4,-1,0,unknown,no
2716,2716,41,management,divorced,tertiary,no,1576,yes,no,unknown,13,may,232,2,-1,0,unknown,no
2717,2717,38,management,married,tertiary,no,258,yes,no,unknown,13,may,124,3,-1,0,unknown,no
2718,2718,39,blue-collar,married,primary,no,317,yes,no,unknown,13,may,326,3,-1,0,unknown,no
2719,2719,25,services,single,secondary,yes,57,yes,yes,unknown,13,may,190,5,-1,0,unknown,no
2720,2720,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes
2721,2721,33,blue-collar,married,secondary,no,152,yes,no,unknown,13,may,351,2,-1,0,unknown,no
2722,2722,45,blue-collar,married,secondary,no,2429,yes,no,unknown,13,may,171,2,-1,0,unknown,no
2723,2723,58,unknown,divorced,secondary,no,3111,yes,no,unknown,13,may,166,2,-1,0,unknown,no
2724,2724,57,blue-collar,married,primary,no,1352,yes,no,unknown,13,may,104,2,-1,0,unknown,no
2725,2725,27,unemployed,single,tertiary,no,37,yes,no,unknown,13,may,163,3,-1,0,unknown,no
2726,2726,25,technician,single,tertiary,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,no
2727,2727,38,blue-collar,married,unknown,no,113,no,no,unknown,13,may,25,10,-1,0,unknown,no
2728,2728,28,technician,single,secondary,no,468,yes,no,unknown,13,may,152,3,-1,0,unknown,no
2729,2729,33,services,married,secondary,no,184,yes,no,unknown,13,may,109,4,-1,0,unknown,no
2730,2730,44,blue-collar,single,secondary,no,633,yes,no,unknown,13,may,1032,1,-1,0,unknown,no
2731,2731,57,admin.,married,secondary,no,7,yes,no,unknown,14,may,65,6,-1,0,unknown,no
2732,2732,46,blue-collar,single,secondary,no,57,yes,no,unknown,14,may,194,4,-1,0,unknown,no
2733,2733,57,technician,divorced,secondary,no,0,yes,no,unknown,14,may,360,2,-1,0,unknown,no
2734,2734,42,blue-collar,divorced,primary,no,419,yes,yes,unknown,14,may,96,4,-1,0,unknown,no
2735,2735,46,admin.,married,secondary,no,120,yes,no,unknown,14,may,20,11,-1,0,unknown,no
2736,2736,39,entrepreneur,married,secondary,no,580,yes,no,unknown,14,may,323,4,-1,0,unknown,no
2737,2737,27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no
2738,2738,42,management,married,secondary,no,43,yes,no,unknown,14,may,735,8,-1,0,unknown,no
2739,2739,58,admin.,married,secondary,no,749,yes,no,unknown,14,may,151,2,-1,0,unknown,no
2740,2740,42,admin.,single,secondary,no,243,yes,no,unknown,14,may,46,5,-1,0,unknown,no
2741,2741,48,blue-collar,married,primary,no,9004,no,no,unknown,14,may,158,3,-1,0,unknown,no
2742,2742,57,services,single,secondary,no,2236,yes,no,unknown,14,may,73,2,-1,0,unknown,no
2743,2743,52,admin.,single,secondary,no,3348,yes,no,unknown,14,may,407,4,-1,0,unknown,no
2744,2744,54,blue-collar,divorced,primary,no,2062,yes,no,unknown,14,may,438,2,-1,0,unknown,no
2745,2745,55,retired,married,secondary,no,188,no,no,unknown,14,may,139,2,-1,0,unknown,no
2746,2746,46,blue-collar,married,primary,no,1483,yes,no,unknown,14,may,174,3,-1,0,unknown,no
2747,2747,48,entrepreneur,married,unknown,no,2550,yes,no,unknown,14,may,175,3,-1,0,unknown,no
2748,2748,25,admin.,single,secondary,yes,53,yes,no,unknown,14,may,313,4,-1,0,unknown,no
2749,2749,38,management,divorced,tertiary,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown,no
2750,2750,46,retired,married,primary,no,1374,no,yes,unknown,14,may,22,3,-1,0,unknown,no
2751,2751,48,technician,married,unknown,no,67,yes,no,unknown,14,may,328,4,-1,0,unknown,no
2752,2752,43,blue-collar,married,primary,no,4998,yes,no,unknown,14,may,93,4,-1,0,unknown,no
2753,2753,52,technician,married,secondary,no,0,no,no,unknown,14,may,97,2,-1,0,unknown,no
2754,2754,27,blue-collar,single,secondary,yes,-2,yes,yes,unknown,14,may,123,5,-1,0,unknown,no
2755,2755,29,blue-collar,married,secondary,no,23,yes,no,unknown,14,may,219,4,-1,0,unknown,no
2756,2756,49,admin.,married,secondary,no,512,yes,yes,unknown,14,may,455,3,-1,0,unknown,no
2757,2757,30,blue-collar,single,secondary,yes,447,no,no,unknown,14,may,103,6,-1,0,unknown,no
2758,2758,50,admin.,married,secondary,no,1917,yes,no,unknown,14,may,200,2,-1,0,unknown,no
2759,2759,58,blue-collar,married,unknown,no,4871,yes,no,unknown,14,may,133,2,-1,0,unknown,no
2760,2760,44,blue-collar,married,secondary,no,326,yes,no,unknown,14,may,35,2,-1,0,unknown,no
2761,2761,52,technician,married,secondary,no,0,yes,yes,unknown,14,may,77,2,-1,0,unknown,no
2762,2762,44,entrepreneur,married,secondary,no,0,no,no,unknown,14,may,211,2,-1,0,unknown,no
2763,2763,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no
2764,2764,35,technician,married,secondary,no,692,yes,yes,unknown,14,may,133,2,-1,0,unknown,no
2765,2765,31,blue-collar,married,secondary,no,369,yes,yes,unknown,14,may,89,2,-1,0,unknown,no
2766,2766,31,blue-collar,married,primary,no,591,yes,no,unknown,14,may,287,3,-1,0,unknown,no
2767,2767,52,housemaid,married,secondary,no,3923,yes,no,unknown,14,may,942,3,-1,0,unknown,yes
2768,2768,44,blue-collar,married,secondary,no,0,yes,no,unknown,14,may,101,2,-1,0,unknown,no
2769,2769,28,blue-collar,single,primary,no,348,yes,yes,unknown,14,may,305,3,-1,0,unknown,no
2770,2770,41,technician,married,secondary,no,102,yes,yes,unknown,14,may,387,9,-1,0,unknown,no
2771,2771,54,technician,divorced,secondary,no,447,yes,no,unknown,14,may,146,4,-1,0,unknown,no
2772,2772,46,blue-collar,married,secondary,no,2121,yes,no,unknown,14,may,160,1,-1,0,unknown,no
2773,2773,48,blue-collar,married,primary,no,5154,yes,no,unknown,14,may,70,1,-1,0,unknown,no
2774,2774,31,admin.,married,secondary,no,393,yes,no,unknown,14,may,466,1,-1,0,unknown,no
2775,2775,42,services,married,primary,no,5879,yes,no,unknown,14,may,162,1,-1,0,unknown,no
2776,2776,40,blue-collar,married,secondary,no,-31,yes,no,unknown,14,may,117,4,-1,0,unknown,no
2777,2777,56,self-employed,married,tertiary,no,871,yes,no,unknown,14,may,381,1,-1,0,unknown,no
2778,2778,45,management,married,tertiary,no,37378,yes,no,unknown,14,may,167,1,-1,0,unknown,no
2779,2779,53,technician,divorced,primary,no,1443,yes,no,unknown,14,may,476,1,-1,0,unknown,yes
2780,2780,31,admin.,married,secondary,no,752,yes,no,unknown,14,may,178,1,-1,0,unknown,no
2781,2781,42,management,married,tertiary,no,1093,yes,no,unknown,14,may,260,1,-1,0,unknown,no
2782,2782,51,technician,married,unknown,no,573,yes,yes,unknown,14,may,231,1,-1,0,unknown,no
2783,2783,52,management,married,tertiary,no,258,no,no,unknown,14,may,188,1,-1,0,unknown,no
2784,2784,48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,unknown,no
2785,2785,28,management,single,tertiary,no,202,yes,no,unknown,14,may,163,3,-1,0,unknown,no
2786,2786,34,technician,single,secondary,no,302,yes,no,unknown,14,may,282,1,-1,0,unknown,no
2787,2787,50,admin.,married,secondary,no,736,yes,no,unknown,14,may,74,1,-1,0,unknown,no
2788,2788,46,blue-collar,married,primary,no,0,yes,no,unknown,14,may,73,1,-1,0,unknown,no
2789,2789,54,blue-collar,married,secondary,no,532,yes,no,unknown,14,may,220,1,-1,0,unknown,no
2790,2790,43,technician,divorced,secondary,no,0,no,no,unknown,14,may,333,1,-1,0,unknown,no
2791,2791,55,blue-collar,divorced,secondary,no,7378,no,no,unknown,14,may,316,3,-1,0,unknown,no
2792,2792,47,blue-collar,married,primary,no,4666,no,no,unknown,14,may,451,3,-1,0,unknown,no
2793,2793,43,entrepreneur,married,secondary,no,1516,yes,no,unknown,14,may,318,1,-1,0,unknown,no
2794,2794,45,technician,married,secondary,no,0,yes,yes,unknown,14,may,246,2,-1,0,unknown,no
2795,2795,46,blue-collar,married,secondary,no,6085,yes,yes,unknown,14,may,311,2,-1,0,unknown,no
2796,2796,39,technician,married,secondary,yes,-183,yes,no,unknown,14,may,202,2,-1,0,unknown,no
2797,2797,26,student,single,secondary,no,91,yes,no,unknown,14,may,174,2,-1,0,unknown,no
2798,2798,40,blue-collar,married,secondary,no,30,yes,no,unknown,14,may,168,3,-1,0,unknown,no
2799,2799,48,blue-collar,divorced,primary,no,24,yes,no,unknown,14,may,832,1,-1,0,unknown,yes
2800,2800,53,technician,divorced,secondary,no,522,yes,no,unknown,14,may,230,1,-1,0,unknown,no
2801,2801,40,technician,married,secondary,no,770,yes,no,unknown,14,may,200,1,-1,0,unknown,no
2802,2802,54,blue-collar,married,secondary,no,1288,yes,no,unknown,14,may,170,1,-1,0,unknown,no
